datetime,v,vw,o,c,h,l,t,n,hourly_vwap,hourly_liquidity,fd
2011-12-14 18:00:00,3436.0,0.9434975,0.943385,0.943368333333333,0.94551,0.94123,79433798333333.3,3436.0,3241.88311222222,3436.0,802803.738317766
2011-12-15 00:00:00,10565.6666666667,0.938947777777778,0.939158333333333,0.937881666666667,0.94373,0.93335,79435088333333.3,10565.6666666667,9907.10293277778,10565.6666666667,1017886.96210662
2011-12-15 06:00:00,13092.6666666667,0.936473888888889,0.936713333333333,0.93645,0.94014,0.93259,79436376666666.7,13092.6666666667,12262.1264541667,13092.6666666667,1734128.0353201
2011-12-15 12:00:00,4756.5,0.933527261904762,0.933308333333333,0.93322,0.93621,0.93167,78555018333333.3,4756.5,4442.50585853175,4756.5,1047687.22466961
2011-12-15 18:00:00,3252.16666666667,0.935081388888889,0.934745,0.935335,0.93673,0.93283,79438955000000.0,3252.16666666667,3041.10638,3252.16666666667,833888.888888909
2011-12-16 00:00:00,7840.0,0.937960833333333,0.937643333333333,0.937866666666667,0.94,0.935,79440248333333.3,7840.0,7357.47992305556,7840.0,1568000.00000003
2011-12-16 06:00:00,11079.3333333333,0.936551111111111,0.93684,0.93608,0.93933,0.93346,79441576666666.7,11079.3333333333,10374.9079641667,11079.3333333333,1887450.31232253
2011-12-16 12:00:00,6517.5,0.933587412429378,0.933516,0.933438,0.93478,0.93216,65981596666666.7,6517.5,7302.28433236158,6517.5,2487595.41984726
2011-12-16 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-17 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-17 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-17 12:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-17 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-18 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-18 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-18 12:00:00,160.666666666667,0.93381186440678,0.93465,0.93319,0.93479,0.93279,13021595000000.0,160.666666666667,900.194637288136,160.666666666667,80333.3333333333
2011-12-18 18:00:00,4948.5,0.931283888888889,0.931493333333333,0.930843333333333,0.93376,0.92909,79454510000000.0,4948.5,4607.59530444444,4948.5,1059635.97430405
2011-12-19 00:00:00,7259.66666666667,0.930653333333333,0.930356666666667,0.930671666666667,0.93259,0.92882,79455798333333.3,7259.66666666667,6758.06445416667,7259.66666666667,1925641.025641
2011-12-19 06:00:00,9118.0,0.930944444444445,0.93141,0.93092,0.93289,0.9275,79457115000000.0,9118.0,8487.51251666667,9118.0,1691651.20593692
2011-12-19 12:00:00,5346.0,0.927995833333333,0.92826,0.928148333333333,0.92977,0.92625,79458421666666.7,5346.0,4961.18780166667,5346.0,1518750.00000001
2011-12-19 18:00:00,3394.0,0.929976944444445,0.929521666666667,0.930153333333333,0.93153,0.92724,79459710000000.0,3394.0,3156.45475777778,3394.0,791142.191142188
2011-12-20 00:00:00,8525.0,0.931647777777778,0.931598333333333,0.93132,0.93369,0.92939,79460998333333.3,8525.0,7943.40548916667,8525.0,1982558.1395349
2011-12-20 06:00:00,11651.1666666667,0.932916666666667,0.932103333333333,0.93336,0.93789,0.92924,79462288333333.3,11651.1666666667,10873.4048447222,11651.1666666667,1346955.6840077
2011-12-20 12:00:00,4840.0,0.937736261770245,0.937563333333333,0.937681666666667,0.93924,0.93624,79242843333333.3,4840.0,4538.13037806968,4840.0,1613333.33333333
2011-12-20 18:00:00,3979.66666666667,0.939995277777778,0.939626666666667,0.940306666666667,0.94277,0.93676,79464881666666.7,3979.66666666667,3740.90616694444,3979.66666666667,662174.15418747
2011-12-21 00:00:00,9830.33333333333,0.944236666666667,0.943928333333333,0.944446666666667,0.94672,0.9418,79466198333333.3,9830.33333333333,9284.52188944445,9830.33333333333,1998035.23035229
2011-12-21 06:00:00,13313.5,0.943085,0.943026666666667,0.942871666666667,0.94626,0.93994,79467488333333.3,13313.5,12554.5261580556,13313.5,2106566.45569621
